1,1,1,有折扣或者优惠活动吗？,咨询优惠活动
1,1,1,有没有优惠价啊,咨询优惠活动
1,1,1,有没有优惠活动啊？,咨询优惠活动
1,1,1,现在有优惠吗？,咨询优惠活动
1,1,1,有没有优惠？,咨询优惠活动
1,1,1,现在做的话，有优惠价吗？,咨询优惠活动
1,1,1,现在有折扣或者活动吗？,咨询优惠活动
1,1,1,最近有没有什么优惠,咨询优惠活动
1,1,1,最近有优惠活动吗？,咨询优惠活动
1,1,1,可以给折扣吗？,咨询优惠活动
1,1,1,手术需要多久,咨询手术时长
1,1,1,手术需要很长时间吗,咨询手术时长
1,1,1,手术大概需要多久,咨询手术时长
1,1,1,手术时间会很长吗,咨询手术时长
1,1,1,大概多久手术能做完,咨询手术时长
1,1,1,手术会花很长时间吗,咨询手术时长
1,1,1,手术会耗时很久吗,咨询手术时长
1,1,1,手术会很久吗,咨询手术时长
1,1,1,手术多久能完,咨询手术时长
1,1,1,手术需要多久呢,咨询手术时长
1,1,1,不该吃什么,咨询忌口食物
1,1,1,尽量少吃什么？,咨询忌口食物
1,1,1,平时有什么忌口的吗,咨询忌口食物
1,1,1,不能吃什么,咨询忌口食物
1,1,1,那就我目前这个情况什么是不能吃的,咨询忌口食物
1,1,1,我应该少吃什么呀,咨询忌口食物
1,1,1,我应该尽量避免吃什么,咨询忌口食物
1,1,1,这种病要忌口吗？,咨询忌口食物
1,1,1,那你能不能把忌口的食物发给我，我好注意点,咨询忌口食物
1,1,1,对什么忌口,咨询忌口食物
1,1,1,妇科病忌口食物表,咨询忌口食物
1,1,1,要不要忌口些什么东西不能吃,咨询忌口食物
1,1,1,在医院治疗好些了，消了，变淡了，但医生说要忌口，好了后只吃面食及稀饭，要忌半年。有这说法吗,咨询忌口食物
1,1,1,现在不知道能给她吃什么东西，怕吃错了加重病情,咨询忌口食物
1,1,1,有什么影响呢,咨询危害
1,1,1,对人体危害大吗,咨询危害
1,1,1,会造成什么严重的后果吗,咨询危害
1,1,1,危害表现在哪些方面,咨询危害
1,1,1,危害有多大,咨询危害
1,1,1,危害主要表现在哪些方面？,咨询危害
1,1,1,和我讲一下危害？,咨询危害
1,1,1,这个有什么影响嘛,咨询危害
1,1,1,您能告诉我具体有什么危害吗,咨询危害
1,1,1,不治疗对身体有没有坏处,咨询危害
1,1,1,那会影响什么,咨询危害
1,1,1,有危害吗？,咨询危害
1,1,1,会不会有危害啊,咨询危害
1,1,1,会有影响吗,咨询危害
1,1,1,对身体有没有伤害,咨询危害
1,1,1,我想请问一下对身体有什么害处,咨询危害
1,1,1,这个病的副作用大吗？,咨询副作用
1,1,1,治疗后会不有什么副作用,咨询副作用
1,1,1,吃药会不会有副作用,咨询副作用
1,1,1,副作用会不会有,咨询副作用
1,1,1,治疗会不会有引发新的问题,咨询副作用
1,1,1,副作用大不大,咨询副作用
1,1,1,不会产生负面效果吧,咨询副作用
1,1,1,饮食方面要多吃什么,咨询宜吃食物
1,1,1,吃什么好的快,咨询宜吃食物
1,1,1,吃什么对身体好,咨询宜吃食物
1,1,1,多吃什么对身体好,咨询宜吃食物
1,1,1,韭菜，蒜薹能吃吗,咨询宜吃食物
1,1,1,有什么东西多吃有利于这个病呢,咨询宜吃食物
1,1,1,需要动刀吗,咨询动刀
1,1,1,是要开刀对吗,咨询动刀
1,1,1,会开刀吗,咨询动刀
1,1,1,需要动刀子吗,咨询动刀
1,1,1,是不是还要动刀,咨询动刀
1,1,1,妇科检查,咨询项目介绍
1,1,1,内分泌失调,咨询项目介绍
1,1,1,月经不调,咨询项目介绍
1,1,1,阴道炎,咨询项目介绍
1,1,1,妇科炎症,咨询项目介绍
1,1,1,宫颈疾病,咨询项目介绍
1,1,1,宫颈糜烂,咨询项目介绍
1,1,1,子宫异常,咨询项目介绍
1,1,1,子宫肌瘤,咨询项目介绍
1,1,1,卵巢功能异常,咨询项目介绍
1,1,1,卵巢肿瘤,咨询项目介绍
1,1,1,妇科囊肿,咨询项目介绍
1,1,1,多囊卵巢,咨询项目介绍
1,1,1,卵巢囊肿,咨询项目介绍
1,1,1,子宫内膜疾病,咨询项目介绍
1,1,1,附件炎,咨询项目介绍
1,1,1,盆腔疾病,咨询项目介绍
1,1,1,盆腔炎,咨询项目介绍
1,1,1,宫颈炎,咨询项目介绍
1,1,1,宫颈肥大,咨询项目介绍
1,1,1,宫腔黏连,咨询项目介绍
1,1,1,输卵管异常,咨询项目介绍
1,1,1,输卵管堵塞,咨询项目介绍
1,1,1,乳腺疾病,咨询项目介绍
1,1,1,乳腺炎,咨询项目介绍
1,1,1,不孕,咨询项目介绍
1,1,1,上环取环,咨询项目介绍
1,1,1,孕前检查,咨询项目介绍
1,1,1,孕期产检,咨询项目介绍
1,1,1,胎心监护,咨询项目介绍
1,1,1,四维彩超,咨询项目介绍
1,1,1,唐氏筛查,咨询项目介绍
1,1,1,NT检查,咨询项目介绍
1,1,1,无创DNA,咨询项目介绍
1,1,1,自然分娩,咨询项目介绍
1,1,1,剖腹产,咨询项目介绍
1,1,1,产后康复,咨询项目介绍
1,1,1,哺乳期乳腺炎,咨询项目介绍
1,1,1,宫外孕,咨询项目介绍
1,1,1,无痛人流,咨询项目介绍
1,1,1,流产,咨询项目介绍
1,1,1,妊娠反应,咨询项目介绍
1,1,1,泌尿系统感染,咨询项目介绍
1,1,1,处女膜修复,咨询项目介绍
1,1,1,早孕,咨询项目介绍
1,1,1,性病,咨询项目介绍
1,1,1,艾滋病,咨询项目介绍
1,1,1,盆底康复,咨询项目介绍
1,1,1,白带异常,咨询项目介绍
1,1,1,婚检,咨询项目介绍
1,1,1,病因是什么？,咨询病因
1,1,1,主要病因是？,咨询病因
1,1,1,致病因？,咨询病因
1,1,1,是什么原因造成的呢？,咨询病因
1,1,1,致病因是什么？,咨询病因
1,1,1,我为什么会得这个病？,咨询病因
1,1,1,那是什么原因呢？,咨询病因
1,1,1,主要是什么原因导致的？,咨询病因
1,1,1,为什么会这样,咨询病因
1,1,1,不怀孕是什么引起的,咨询病因
1,1,1,是什么原因导致这个啊,咨询病因
1,1,1,我主要想知道这次复发的原因,咨询病因
1,1,1,什么原因引起的得过敏性紫癜,咨询病因
1,1,1,是需要仪器查出诱发原因吗？,咨询病因
1,1,1,就是想问一下到底是什么原因会这样,咨询病因
1,1,1,不知道什么原因,咨询病因
1,1,1,效果好吗？,咨询疗效
1,1,1,效果如何？,咨询疗效
1,1,1,治疗效果怎么样,咨询疗效
1,1,1,疗效怎么样,咨询疗效
1,1,1,效果好不好,咨询疗效
1,1,1,做完会有改善吗？,咨询疗效
1,1,1,效果怎么样啊？,咨询疗效
1,1,1,有效果吗？,咨询疗效
1,1,1,做完会不会没用啊？,咨询疗效
1,1,1,那效果怎么样啊？,咨询疗效
1,1,1,效果怎么样？,咨询疗效
1,1,1,多久能看到效果？,咨询疗效
1,1,1,治疗了之后改善大吗？,咨询疗效
1,1,1,治疗后的效果怎么样？,咨询疗效
1,1,1,治疗之后可以改善吗？,咨询疗效
1,1,1,可以达到理想效果吗？,咨询疗效
1,1,1,有治疗的效果吗？,咨询疗效
1,1,1,想咨询您这个病是不是很难根治，目前国内哪里医院治疗效果好点,咨询疗效
1,1,1,请问中医治疗效果是否好些,咨询疗效
1,1,1,住院治疗效果不是很明显,咨询疗效
1,1,1,会疼吗？,咨询疼痛程度
1,1,1,做这个不疼吧？,咨询疼痛程度
1,1,1,会不会很疼,咨询疼痛程度
1,1,1,太疼的话我就不会考虑了,咨询疼痛程度
1,1,1,我这个比较怕疼,咨询疼痛程度
1,1,1,听说会很痛,咨询疼痛程度
1,1,1,痛不痛呢？,咨询疼痛程度
1,1,1,痛不痛？,咨询疼痛程度
1,1,1,我朋友告诉我会很疼，是这样吗医生,咨询疼痛程度
1,1,1,我看网上都说会很疼,咨询疼痛程度
1,1,1,疼痛感是不是很强烈,咨询疼痛程度
1,1,1,会不会疼啊,咨询疼痛程度
1,1,1,怕疼,咨询疼痛程度
1,1,1,会不会疼,咨询疼痛程度
1,1,1,是无痛的吗？,咨询疼痛程度
1,1,1,是无痛的吧,咨询疼痛程度
1,1,1,无痛的吧,咨询疼痛程度
1,1,1,不会疼吧,咨询疼痛程度
1,1,1,这个不会疼吧？,咨询疼痛程度
1,1,1,痛苦吗？,咨询疼痛程度
1,1,1,会不会痛,咨询疼痛程度
1,1,1,不会感觉到疼吧？,咨询疼痛程度
1,1,1,是无痛的吧？,咨询疼痛程度
1,1,1,痛不痛哦,咨询疼痛程度
1,1,1,做这个是无痛的吧,咨询疼痛程度
1,1,1,会很痛吗？,咨询疼痛程度
1,1,1,我有点怕疼，会很疼吗？,咨询疼痛程度
1,1,1,疼不疼呢？,咨询疼痛程度
1,1,1,痛不？,咨询疼痛程度
1,1,1,痛吗？,咨询疼痛程度
1,1,1,不是本地的医保可以用吗,咨询医保
1,1,1,可以使用社保吗,咨询医保
1,1,1,我有医疗保险的,咨询医保
1,1,1,介绍一下你们医院,咨询公司介绍
1,1,1,你们医院怎么样,咨询公司介绍
1,1,1,有你们医院的具体介绍吗,咨询公司介绍
1,1,1,医院有简介吗,咨询公司介绍
1,1,1,你们医院是做啥的,咨询公司介绍
1,1,1,有医院的介绍吗,咨询公司介绍
1,1,1,有医院简介吗,咨询公司介绍
1,1,1,医院的特色是啥,咨询公司介绍
1,1,1,你们医院电话是多少,咨询电话
1,1,1,电话号码是多少,咨询电话
1,1,1,号码是多少,咨询电话
1,1,1,你们医院电话多少,咨询电话
1,1,1,医院的电话是,咨询电话
1,1,1,电话热线是,咨询电话
1,1,1,医院电话热线是多少,咨询电话
1,1,1,电话号码给我一个,咨询电话
1,1,1,咨询电话是多少,咨询电话
1,1,1,医院的咨询热线是啥,咨询电话
1,1,1,给我个电话号码,咨询电话
1,1,1,号码给我一个咯,咨询电话
1,1,1,微信是多少,咨询微信
1,1,1,微信号给我个,咨询微信
1,1,1,给我个微信号,咨询微信
1,1,1,医院的微信号是多少,咨询微信
1,1,1,医院的微信号是啥,咨询微信
1,1,1,微信号是多少,咨询微信
1,1,1,微信号有吗,咨询微信
1,1,1,我要你们医院的微信号,咨询微信
1,1,1,有可以预约的微信号吗,咨询微信
1,1,1,有可以咨询的微信号吗,咨询微信
1,1,1,预约微信号是多少,咨询微信
1,1,1,微信号码是多少,咨询微信
1,1,1,我可以加你微信吗,咨询微信
1,1,1,wechat给我,咨询微信
1,1,1,你们医院有微信号吗？,咨询微信
1,1,1,你们医院有QQ号吗？,咨询QQ
1,1,1,QQ是多少,咨询QQ
1,1,1,QQ号给我个,咨询QQ
1,1,1,给我个QQ号,咨询QQ
1,1,1,医院的QQ号是多少,咨询QQ
1,1,1,医院的QQ号是啥,咨询QQ
1,1,1,QQ号是多少,咨询QQ
1,1,1,QQ号有吗,咨询QQ
1,1,1,我要你们医院的QQ号,咨询QQ
1,1,1,有可以预约的QQ号吗,咨询QQ
1,1,1,有可以咨询的QQ号吗,咨询QQ
1,1,1,预约QQ号是多少,咨询QQ
1,1,1,QQ号码是多少,咨询QQ
1,1,1,我可以加你QQ号吗,咨询QQ
1,1,1,扣扣号给我,咨询QQ
1,1,1,qq号码是多少,咨询QQ
1,1,1,qQ是多少,咨询QQ
1,1,1,企鹅号给我,咨询QQ
1,1,1,告诉我路线,咨询路线
1,1,1,坐铁路几号线,咨询路线
1,1,1,到你们医院坐几号地铁,咨询路线
1,1,1,想问一下怎么到你们那,咨询路线
1,1,1,是的，想问一下怎么到你们那,咨询路线
1,1,1,请问坐地铁怎么去,咨询路线
1,1,1,公交坐几路车？,咨询路线
1,1,1,怎么去你们医院最方便,咨询路线
1,1,1,你们医院怎么走,咨询路线
1,1,1,医院咋走,咨询路线
1,1,1,怎么去你们医院,咨询路线
1,1,1,你们医院咋走方便呢,咨询路线
1,1,1,公交车有直达医院吗,咨询路线
1,1,1,医院的附近有什么车站点吗,咨询路线
1,1,1,咋去你们医院,咨询路线
1,1,1,医院怎么去,咨询路线
1,1,1,你们那边怎么走,咨询路线
1,1,1,可以坐地铁去吗,咨询路线
1,1,1,你们医院的路线怎么走,咨询路线
1,1,1,自己开车的话要怎么走,咨询路线
1,1,1,咨询公立私立,咨询公立私立
1,1,1,你们医院是公立医院吗,咨询公立私立
1,1,1,你们医院是私立医院吗,咨询公立私立
1,1,1,你们是公立还是私立医院？,咨询公立私立
1,1,1,你们医院是哪一级别的医院,咨询公立私立
1,1,1,你们是什么性质的医院,咨询公立私立
1,1,1,你们医院的地址在哪里,咨询地址
1,1,1,地址在哪,咨询地址
1,1,1,发下你们医院的地址,咨询地址
1,1,1,好的，给我个你们医院的地址,咨询地址
1,1,1,你们医院在哪个区,咨询地址
1,1,1,医院具体的位置是,咨询地址
1,1,1,医院的地址是啥,咨询地址
1,1,1,医院的位置发一个给我咯,咨询地址
1,1,1,方便发医院地址给我吗,咨询地址
1,1,1,你的地址给我个咯,咨询地址
1,1,1,给我个你们的地址,咨询地址
1,1,1,具体的地址给我一个,咨询地址
1,1,1,你们医院的定位发下,咨询地址
1,1,1,我想知道你们医院在哪里,咨询地址
1,1,1,咨询下医院的具体地址,咨询地址
1,1,1,具体位置是？,咨询地址
1,1,1,医院地址嘞？,咨询地址
1,1,1,我要你们的地址,咨询地址
1,1,1,我需要知道你们的具体地址,咨询地址
1,1,1,我需要知道你们的具体位置,咨询地址
1,1,1,医院的具体位置给我个,咨询地址
1,1,1,你们医院具体位于哪里,咨询地址
1,1,1,位置在哪里呢？,咨询地址
1,1,1,你们医院位于哪里,咨询地址
1,1,1,你们医院远不远啊,咨询地址
1,1,1,你们医院几点上班,咨询上班时间
1,1,1,几点下班,咨询上班时间
1,1,1,周末上班吗,咨询上班时间
1,1,1,上班时间？,咨询上班时间
1,1,1,你们节假日上班吗,咨询上班时间
1,1,1,明天过去,确定预约时间
1,1,1,我周末可以过去,确定预约时间
1,1,1,帮我预约下周,确定预约时间
1,1,1,帮我挂个号,确定预约时间
1,1,1,帮我约下午,确定预约时间
1,1,1,医生建议我们去大医院检查,描述就诊史
1,1,1,去医院检查过,描述就诊史
1,1,1,检查过了,描述就诊史
1,1,1,我来过你们医院,描述就诊史
1,1,1,去过你们哪,描述就诊史
1,1,1,检查过,描述就诊史
1,1,1,治疗过,描述就诊史
1,1,1,腹痛,描述症状
1,1,1,身体不适,描述症状
1,1,1,头晕,描述症状
1,1,1,没精神,描述症状
1,1,1,腰酸背痛,描述症状
1,1,1,那就先这样吧,无
1,1,1,好的,无
1,1,1,你在讲什么,无
1,1,1,嗯嗯,无
1,1,1,早上好,无
1,1,1,你好 怀孕7个月，走上路上突然腹痛了一会儿，但坐下就好了，是怎么回事？,咨询病因
1,1,1,你们医院的孕前检查项目有哪些项目,咨询检查方式
1,1,1,孕前检查项目,咨询项目介绍
1,1,1,人工受孕可以控制婆卵个数？,无
1,1,1,我想咨询&quot;处女莫是什么&quot;,咨询项目介绍
1,1,1,安环后多久久可以性生活呢,无
0,20,CLIENT,只有10位数联系号码,咨询电话
2,31,CLIENT,那不是活动要多少,咨询价格
10,45,CLIENT,筛查还有其它费用吗,咨询检查费用
24,23,CLIENT,钱旭。男。38岁。10月20日预约。18644730682,确定预约时间
26,28,CLIENT,原价280太贵了吧？区医院好象才100多？,咨询价格
26,52,CLIENT,不知你那位置说不准要多长时间,咨询路线
30,21,CLIENT,毕竟我是学生，有点压力,咨询检查费用
34,36,CLIENT,真的我冒肠不好吃下去的营养吸收不得身体不太好,描述症状
44,52,CLIENT,那800跟原价680的区别在哪,咨询价格
50,10,CLIENT,是正规大型医院吗,咨询公司介绍
52,45,CLIENT,你那有地铁站吗？,咨询路线
95,28,CLIENT,用留院吗？,咨询住院
110,32,CLIENT,坐地铁要多久,咨询路线
125,8,CLIENT,已去医院做呼气试验,描述就诊史
178,16,CLIENT,B28在那儿下车,咨询路线
178,24,CLIENT,是不是优惠价,咨询价格
231,25,CLIENT,布洛芬,咨询药物
235,34,CLIENT,这样子怕不怕以后成胃癌,咨询危害
240,12,CLIENT,记得是16年做的肠穿孔手术，那时候说得是什么克罗恩,描述就诊史
289,13,CLIENT,什么病需要做肠镜检查,咨询项目介绍
346,1,CLIENT,胃胀气的症状,咨询项目介绍
417,14,CLIENT,如何整治呢？,咨询治疗方式
426,2,CLIENT,宝宝误食了玻璃渣子怎么办,咨询治疗方式
435,31,CLIENT,你在哪？,咨询地址
588,32,CLIENT,我这病有生命危险吗？,咨询危害
589,14,CLIENT,吃刺激东西还有受凉就会出现这种情况,描述症状
607,3,CLIENT,腹泻发热是不是肠炎,咨询病因
614,12,CLIENT,怎么处理？,咨询治疗方式
642,91,CLIENT,看坐车方便不,咨询路线
655,42,CLIENT,医生，这是生气引起的吗？,咨询病因
657,22,CLIENT,提前预约的价位,咨询价格
835,17,CLIENT,只是问一下而已搞那么复杂,无
891,0,CLIENT,左下腹痛是什么原因.,咨询病因
892,31,CLIENT,那我该怎么去除呢,咨询治疗方式
910,18,CLIENT,有可能是拉伤吗？,咨询病因
913,11,CLIENT,返流性食管炎,描述症状
940,25,CLIENT,那手脚麻脸也有点？那是为什么？,咨询病因
941,37,CLIENT,你在什么位置,咨询地址
943,21,CLIENT,我是说要去挂啥科,咨询检查方式
943,26,CLIENT,我想查微元量,无
956,36,CLIENT,我压力挺大的，有没有办法缓解？,咨询治疗方式
976,18,CLIENT,在什么地方？,咨询地址
999,7,CLIENT,那应该怎么处理?,咨询检查方式
1032,27,CLIENT,无痛的费用是另外出吗,咨询检查费用
1032,35,CLIENT,你在这里发给我就可以了我直接告诉他就好了到时候让他直接过去,咨询地址
1033,22,CLIENT,提升知名度？,无
1035,26,CLIENT,比如什么,无
1035,72,CLIENT,什么数据都没有的,无
1041,28,CLIENT,停机了,咨询电话
1051,7,CLIENT,哦，请问这个问题要紧吗？,咨询病因
1083,0,CLIENT,幽门螺旋菌的症状,咨询项目介绍
1083,17,CLIENT,怎么测,咨询检查方式
1117,34,CLIENT,是小门诊还是大医院？,咨询公司介绍
1126,24,CLIENT,呼吸都有压迫感,描述症状
1134,60,CLIENT,你先说说呗 我一会加,咨询微信
1134,71,CLIENT,喔 最近拦路啊,咨询路线
1150,29,CLIENT,无可奉告,无
1204,20,CLIENT,是否离我们很远,咨询路线
1259,19,CLIENT,好抽时间过去！明天上班吗？,咨询上班时间
1277,25,CLIENT,你们医院是民营企业？,咨询公立私立
1283,19,CLIENT,可怕，治愈需要多长时间,咨询疗程
1300,26,CLIENT,没有名字的，塑料袋装的,无
1316,6,CLIENT,头孢炳烯颗粒,咨询药物
1340,16,CLIENT,这个检查难受吗？,咨询疼痛程度
1378,40,CLIENT,你那里有没有新农合补貼,无
1380,51,CLIENT,明天我叫他帮我加,咨询QQ
1409,59,CLIENT,刚才我都找不到和你对话框,无
1415,37,CLIENT,好勒,无
1419,3,CLIENT,胃一直咕噜咕噜的打嗝说明什么,咨询病因
1423,25,CLIENT,这个吹气准确吗？,无
1435,25,CLIENT,舌头中间有一条裂缝,描述症状
1469,31,CLIENT,要不加我微信我给你发个红包吧,无
1469,36,CLIENT,推广推广之类的,无
1619,21,CLIENT,克拉霉素缓解片、阿莫西林胶囊、雷贝拉唑钠肠溶片、就这三种,咨询药物
1721,6,CLIENT,有没有什么风险啊？？？？,咨询危害
1740,62,CLIENT,我怎么联系你呢？,咨询电话
1765,20,CLIENT,你们用三联，四联方法治疗？,咨询治疗方式
1785,9,CLIENT,不知道是不是暴食症,咨询病因
1864,5,CLIENT,频繁胃酸,描述症状
1973,47,CLIENT,痛就会一直腐蚀粘膜？,咨询危害
2048,85,CLIENT,这种菌繁殖快吗？，有多快？,无
2178,40,CLIENT,很遗憾不在你的城市,无
2202,11,CLIENT,百度拇指医生,无
2202,52,CLIENT,是三甲医院么,咨询公司介绍
2202,57,CLIENT,那是公立还是私人性质的啊,咨询公立私立
2219,9,CLIENT,似睡非睡状态,无
2389,57,CLIENT,病治不好，人民币用了一大堆，就惨了！,无
2411,26,CLIENT,什么彻底治疗呢,咨询治疗方式
2468,6,CLIENT,偶尔有自己有感觉，没有按压但是不知道属不属于痛一个多月,描述症状
2529,53,CLIENT,这是你们医院的平台吗？,咨询公司介绍
2923,30,CLIENT,一班几天一个疗程，一个疗程需要几多医药费？,咨询疗程
2947,22,CLIENT,也检查过了，说是盆腔炎，但是不大不会痛呀，又叫去看内科又做肠镜，还是查不出来,描述就诊史
2982,34,CLIENT,星期六才有空带我去，我家人,确定预约时间
3029,29,CLIENT,医生 建议吃中药调理。但是孩子不愿意。只要忌口就行。问题 他老是偷偷吃辣条 基本 天天吃。,描述就诊史
3056,4,CLIENT,我在想，你们是不是官方的,无
3077,22,CLIENT,慢性结肠炎能治除根吗,咨询疗效
3120,20,CLIENT,硫糖铝混悬凝胶,咨询药物
6057,28,CLIENT,现胃的问题不大，反而直肠问题突出,描述症状
6248,22,CLIENT,PND16546432,咨询微信
6333,29,CLIENT,治疗起来麻烦吗？费用高吗,咨询疗程
6426,18,CLIENT,不算频道,无
0,7,CLIENT,这个电话打不通,咨询电话
1,19,CLIENT,请问明天过去需要携带什么或者有什么需要注意的，比方说早餐,无
2,15,CLIENT,我只有短号,咨询电话
3,17,CLIENT,罗红霉素胶囊,咨询药物
4,14,CLIENT,但是以前我都在老家那边看的,描述就诊史
5,3,CLIENT,鼻子流黄水怎么回事还有头疼。头晕。,咨询病因
